"Destination","Area code","Calls","Client minutes","Sell rate","Income","Currency","Period"
"MEXICO CELLULAR IUSACELL","525570995",1,1,0.0058,0.0058,"EUR","10/05/19 10/05/19"
"MEXICO CELLULAR IUSACELL","525570996",2,2,0.0058,0.0116,"EUR","10/07/19 10/11/19"
"MEXICO CELLULAR IUSACELL","525570997",3,3,0.0058,0.0174,"EUR","10/05/19 10/12/19"
"MEXICO CELLULAR IUSACELL","525570999",1,1,0.0058,0.0058,"EUR","10/06/19 10/06/19"
"MEXICO CELLULAR IUSACELL","525571005",4,4,0.0058,0.0232,"EUR","10/02/19 10/13/19"
"MEXICO CELLULAR IUSACELL","525571006",1,1,0.0058,0.0058,"EUR","10/12/19 10/12/19"
"MEXICO CELLULAR IUSACELL","525571007",5,5,0.0058,0.029,"EUR","10/02/19 10/10/19"
"MEXICO CELLULAR IUSACELL","525571008",3,3,0.0058,0.0174,"EUR","10/10/19 10/14/19"
"MEXICO CELLULAR IUSACELL","525571017",5,5,0.0058,0.029,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","525571018",5,5,0.0058,0.029,"EUR","10/05/19 10/12/19"
"MEXICO CELLULAR IUSACELL","525571019",1,1,0.0058,0.0058,"EUR","10/12/19 10/12/19"
"MEXICO CELLULAR IUSACELL","52557107",14,14,0.0058,0.08121,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR IUSACELL","52557108",7,7,0.0058,0.04059,"EUR","10/03/19 10/12/19"
"MEXICO CELLULAR IUSACELL","52557109",13,24,0.0058,0.1392,"EUR","10/05/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557110",38,48,0.0058,0.27837,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52557111",8,8,0.0058,0.0464,"EUR","10/02/19 10/09/19"
"MEXICO CELLULAR IUSACELL","52557112",16,26,0.0058,0.1508,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52557113",8,8,0.0058,0.04641,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52557114",1,1,0.0058,0.0058,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR IUSACELL","52557231",14,26,0.0058,0.15077,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557232",6,6,0.0058,0.03481,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557233",6,6,0.0058,0.03481,"EUR","10/02/19 10/07/19"
"MEXICO CELLULAR IUSACELL","52557234",3,3,0.0058,0.01741,"EUR","10/01/19 10/03/19"
"MEXICO CELLULAR IUSACELL","52557235",1,1,0.0058,0.0058,"EUR","10/15/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557237",1,1,0.0058,0.0058,"EUR","10/07/19 10/07/19"
"MEXICO CELLULAR IUSACELL","5255724",16,16,0.0058,0.0928,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557306",3,8,0.0058,0.0464,"EUR","10/03/19 10/10/19"
"MEXICO CELLULAR IUSACELL","52557307",1,1,0.0058,0.0058,"EUR","10/12/19 10/12/19"
"MEXICO CELLULAR IUSACELL","52557308",6,6,0.0058,0.03481,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR IUSACELL","525575715",2,2,0.0058,0.0116,"EUR","10/09/19 10/12/19"
"MEXICO CELLULAR IUSACELL","525575716",1,1,0.0058,0.0058,"EUR","10/14/19 10/14/19"
"MEXICO CELLULAR IUSACELL","525575717",1,1,0.0058,0.0058,"EUR","10/08/19 10/08/19"
"MEXICO CELLULAR IUSACELL","525575718",2,2,0.0058,0.0116,"EUR","10/05/19 10/06/19"
"MEXICO CELLULAR IUSACELL","525575719",1,1,0.0058,0.0058,"EUR","10/13/19 10/13/19"
"MEXICO CELLULAR IUSACELL","525576025",6,7,0.0058,0.0406,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR IUSACELL","525576026",12,15,0.0058,0.087,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR IUSACELL","525576027",3,3,0.0058,0.0174,"EUR","10/07/19 10/12/19"
"MEXICO CELLULAR IUSACELL","525576028",7,7,0.0058,0.0406,"EUR","10/02/19 10/12/19"
"MEXICO CELLULAR IUSACELL","525576029",2,2,0.0058,0.0116,"EUR","10/02/19 10/02/19"
"MEXICO CELLULAR IUSACELL","52557603",33,49,0.0058,0.28423,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557604",15,17,0.0058,0.09861,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52557605",11,11,0.0058,0.06379,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52557606",18,18,0.0058,0.10441,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","525576071",2,2,0.0058,0.01161,"EUR","10/03/19 10/03/19"
"MEXICO CELLULAR IUSACELL","525576073",1,1,0.0058,0.0058,"EUR","10/06/19 10/06/19"
"MEXICO CELLULAR IUSACELL","525576074",1,1,0.0058,0.0058,"EUR","10/05/19 10/05/19"
"MEXICO CELLULAR IUSACELL","52557608",11,11,0.0058,0.06379,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52557609",9,18,0.0058,0.10441,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255761",134,140,0.0058,0.81198,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557620",12,12,0.0058,0.06959,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557621",21,21,0.0058,0.12178,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","525576545",3,3,0.0058,0.0174,"EUR","10/04/19 10/08/19"
"MEXICO CELLULAR IUSACELL","525576546",3,3,0.0058,0.0174,"EUR","10/02/19 10/07/19"
"MEXICO CELLULAR IUSACELL","525576548",2,2,0.0058,0.01159,"EUR","10/12/19 10/12/19"
"MEXICO CELLULAR IUSACELL","525576549",1,1,0.0058,0.0058,"EUR","10/03/19 10/03/19"
"MEXICO CELLULAR IUSACELL","52557656",20,42,0.0058,0.2436,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52557657",21,23,0.0058,0.1334,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557658",13,13,0.0058,0.07541,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557659",15,15,0.0058,0.08701,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR IUSACELL","5255766",197,349,0.0058,2.02432,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557670",21,28,0.0058,0.16241,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557671",18,26,0.0058,0.15082,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557672",24,29,0.0058,0.16819,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52557673",19,19,0.0058,0.11021,"EUR","10/02/19 10/13/19"
"MEXICO CELLULAR IUSACELL","52557674",16,21,0.0058,0.12181,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","525576805",2,2,0.0058,0.0116,"EUR","10/06/19 10/12/19"
"MEXICO CELLULAR IUSACELL","525576806",3,3,0.0058,0.01741,"EUR","10/07/19 10/07/19"
"MEXICO CELLULAR IUSACELL","525576807",5,5,0.0058,0.02899,"EUR","10/02/19 10/13/19"
"MEXICO CELLULAR IUSACELL","525576808",1,1,0.0058,0.0058,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR IUSACELL","525576809",1,1,0.0058,0.0058,"EUR","10/12/19 10/12/19"
"MEXICO CELLULAR IUSACELL","52557681",15,16,0.0058,0.09279,"EUR","10/04/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557682",18,18,0.0058,0.10441,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557683",18,19,0.0058,0.11018,"EUR","10/02/19 10/13/19"
"MEXICO CELLULAR IUSACELL","52557684",15,18,0.0058,0.1044,"EUR","10/02/19 10/12/19"
"MEXICO CELLULAR IUSACELL","52557685",18,18,0.0058,0.10439,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52557686",12,12,0.0058,0.0696,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557687",17,17,0.0058,0.09862,"EUR","10/02/19 10/12/19"
"MEXICO CELLULAR IUSACELL","52557688",25,28,0.0058,0.1624,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557689",3,3,0.0058,0.0174,"EUR","10/04/19 10/15/19"
"MEXICO CELLULAR IUSACELL","525576900",4,4,0.0058,0.02319,"EUR","10/07/19 10/09/19"
"MEXICO CELLULAR IUSACELL","525576901",2,2,0.0058,0.0116,"EUR","10/07/19 10/12/19"
"MEXICO CELLULAR IUSACELL","525576902",1,1,0.0058,0.0058,"EUR","10/12/19 10/12/19"
"MEXICO CELLULAR IUSACELL","525576904",1,1,0.0058,0.0058,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR IUSACELL","525576945",3,3,0.0058,0.0174,"EUR","10/01/19 10/07/19"
"MEXICO CELLULAR IUSACELL","525576946",2,2,0.0058,0.0116,"EUR","10/02/19 10/07/19"
"MEXICO CELLULAR IUSACELL","525576947",2,2,0.0058,0.0116,"EUR","10/11/19 10/15/19"
"MEXICO CELLULAR IUSACELL","525576948",2,2,0.0058,0.0116,"EUR","10/03/19 10/10/19"
"MEXICO CELLULAR IUSACELL","525576949",3,3,0.0058,0.0174,"EUR","10/03/19 10/09/19"
"MEXICO CELLULAR IUSACELL","52557695",37,52,0.0058,0.30161,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557696",45,63,0.0058,0.36541,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557697",36,37,0.0058,0.21462,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","525577748",3,3,0.0058,0.0174,"EUR","10/09/19 10/10/19"
"MEXICO CELLULAR IUSACELL","525577749",3,3,0.0058,0.01739,"EUR","10/12/19 10/13/19"
"MEXICO CELLULAR IUSACELL","52557775",1,1,0.0058,0.0058,"EUR","10/10/19 10/10/19"
"MEXICO CELLULAR IUSACELL","52557780",8,8,0.0058,0.0464,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR IUSACELL","52557781",15,15,0.0058,0.08701,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52557782",20,20,0.0058,0.11598,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557783",20,20,0.0058,0.11599,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557784",7,7,0.0058,0.0406,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52557786",10,10,0.0058,0.058,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR IUSACELL","52557787",44,67,0.0058,0.3886,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557788",15,15,0.0058,0.08702,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52557789",14,14,0.0058,0.08122,"EUR","10/02/19 10/13/19"
"MEXICO CELLULAR IUSACELL","5255779",111,111,0.0058,0.64379,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255780",104,109,0.0058,0.63228,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255781",214,302,0.0058,1.75162,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52557820",12,14,0.0058,0.08121,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","525578215",1,1,0.0058,0.0058,"EUR","10/05/19 10/05/19"
"MEXICO CELLULAR IUSACELL","525578218",1,1,0.0058,0.0058,"EUR","10/04/19 10/04/19"
"MEXICO CELLULAR IUSACELL","525578219",1,1,0.0058,0.0058,"EUR","10/12/19 10/12/19"
"MEXICO CELLULAR IUSACELL","5255809",177,227,0.0058,1.31661,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255810",321,395,0.0058,2.29095,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558110",30,30,0.0058,0.17396,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558115",17,17,0.0058,0.09861,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52558118",12,12,0.0058,0.06959,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52558119",16,16,0.0058,0.09277,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255812",205,209,0.0058,1.21233,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255813",212,255,0.0058,1.47895,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255814",224,246,0.0058,1.42677,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255815",214,239,0.0058,1.38631,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558160",10,10,0.0058,0.058,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558161",13,13,0.0058,0.07543,"EUR","10/03/19 10/12/19"
"MEXICO CELLULAR IUSACELL","52558162",18,19,0.0058,0.11023,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR IUSACELL","52558163",27,27,0.0058,0.15656,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558165",14,17,0.0058,0.09857,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558166",35,37,0.0058,0.21464,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558167",18,18,0.0058,0.10438,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558168",17,17,0.0058,0.09858,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558169",20,20,0.0058,0.116,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255817",227,265,0.0058,1.53699,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558180",16,17,0.0058,0.09862,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR IUSACELL","52558181",18,18,0.0058,0.1044,"EUR","10/02/19 10/12/19"
"MEXICO CELLULAR IUSACELL","52558182",21,21,0.0058,0.12179,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558183",19,24,0.0058,0.13922,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558184",51,66,0.0058,0.38277,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52558185",21,23,0.0058,0.13342,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR IUSACELL","52558186",14,14,0.0058,0.08121,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558187",20,24,0.0058,0.1392,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR IUSACELL","52558188",35,59,0.0058,0.34221,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR IUSACELL","525581894",3,3,0.0058,0.0174,"EUR","10/02/19 10/02/19"
"MEXICO CELLULAR IUSACELL","525581895",2,2,0.0058,0.0116,"EUR","10/02/19 10/12/19"
"MEXICO CELLULAR IUSACELL","525581896",1,1,0.0058,0.0058,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR IUSACELL","525581897",2,2,0.0058,0.0116,"EUR","10/01/19 10/02/19"
"MEXICO CELLULAR IUSACELL","525581898",2,2,0.0058,0.0116,"EUR","10/06/19 10/06/19"
"MEXICO CELLULAR IUSACELL","525581899",1,1,0.0058,0.0058,"EUR","10/03/19 10/03/19"
"MEXICO CELLULAR IUSACELL","525581933",2,2,0.0058,0.0116,"EUR","10/09/19 10/14/19"
"MEXICO CELLULAR IUSACELL","525581934",1,1,0.0058,0.0058,"EUR","10/05/19 10/05/19"
"MEXICO CELLULAR IUSACELL","525581935",1,1,0.0058,0.0058,"EUR","10/08/19 10/08/19"
"MEXICO CELLULAR IUSACELL","525581937",7,7,0.0058,0.0406,"EUR","10/04/19 10/15/19"
"MEXICO CELLULAR IUSACELL","525581938",3,3,0.0058,0.0174,"EUR","10/06/19 10/12/19"
"MEXICO CELLULAR IUSACELL","525581939",1,1,0.0058,0.0058,"EUR","10/03/19 10/03/19"
"MEXICO CELLULAR IUSACELL","52558194",11,11,0.0058,0.06381,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558195",20,21,0.0058,0.1218,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558196",9,10,0.0058,0.058,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558197",15,15,0.0058,0.08701,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558198",20,21,0.0058,0.12179,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558199",32,32,0.0058,0.18557,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255820",166,196,0.0058,1.1368,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255821",171,203,0.0058,1.1774,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255822",129,132,0.0058,0.76569,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255823",265,364,0.0058,2.11111,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558240",11,11,0.0058,0.06379,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52558241",4,4,0.0058,0.02319,"EUR","10/12/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558266",16,16,0.0058,0.09278,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","525583094",19,45,0.0058,0.26101,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","525583096",3,3,0.0058,0.0174,"EUR","10/02/19 10/07/19"
"MEXICO CELLULAR IUSACELL","525583097",1,1,0.0058,0.0058,"EUR","10/03/19 10/03/19"
"MEXICO CELLULAR IUSACELL","525583099",1,1,0.0058,0.0058,"EUR","10/02/19 10/02/19"
"MEXICO CELLULAR IUSACELL","52558312",8,8,0.0058,0.04638,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR IUSACELL","52558313",27,27,0.0058,0.15659,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558314",20,31,0.0058,0.17982,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558315",11,17,0.0058,0.09861,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52558316",13,13,0.0058,0.07541,"EUR","10/02/19 10/11/19"
"MEXICO CELLULAR IUSACELL","52558317",9,9,0.0058,0.05219,"EUR","10/02/19 10/13/19"
"MEXICO CELLULAR IUSACELL","52558318",14,14,0.0058,0.0812,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR IUSACELL","52558319",12,12,0.0058,0.06959,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255832",156,161,0.0058,0.93381,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255833",190,213,0.0058,1.2355,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255834",160,164,0.0058,0.95119,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255835",227,257,0.0058,1.49069,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255836",236,332,0.0058,1.9256,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558370",16,16,0.0058,0.0928,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558371",15,15,0.0058,0.08701,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR IUSACELL","52558372",30,36,0.0058,0.20882,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","525583787",3,3,0.0058,0.0174,"EUR","10/01/19 10/05/19"
"MEXICO CELLULAR IUSACELL","525583788",2,2,0.0058,0.0116,"EUR","10/02/19 10/02/19"
"MEXICO CELLULAR IUSACELL","525583789",4,4,0.0058,0.0232,"EUR","10/04/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52558379",10,10,0.0058,0.05801,"EUR","10/04/19 10/14/19"
"MEXICO CELLULAR IUSACELL","5255838",232,290,0.0058,1.68193,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255839",128,130,0.0058,0.75402,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255840",221,358,0.0058,2.07643,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255841",231,254,0.0058,1.47319,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558420",21,21,0.0058,0.12179,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558422",7,7,0.0058,0.0406,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558423",14,15,0.0058,0.08701,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558424",34,54,0.0058,0.31318,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52558425",43,49,0.0058,0.28422,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52558426",33,34,0.0058,0.19723,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558427",14,14,0.0058,0.08122,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558428",14,14,0.0058,0.08122,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558429",20,20,0.0058,0.11601,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558430",18,32,0.0058,0.18562,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR IUSACELL","52558431",22,22,0.0058,0.12758,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558432",20,20,0.0058,0.11601,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52558433",11,11,0.0058,0.0638,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","525584384",2,2,0.0058,0.0116,"EUR","10/12/19 10/13/19"
"MEXICO CELLULAR IUSACELL","525584386",1,1,0.0058,0.0058,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR IUSACELL","525584387",2,2,0.0058,0.01159,"EUR","10/12/19 10/12/19"
"MEXICO CELLULAR IUSACELL","525584388",1,1,0.0058,0.0058,"EUR","10/12/19 10/12/19"
"MEXICO CELLULAR IUSACELL","525584389",3,3,0.0058,0.0174,"EUR","10/05/19 10/07/19"
"MEXICO CELLULAR IUSACELL","525584393",2,2,0.0058,0.01161,"EUR","10/03/19 10/03/19"
"MEXICO CELLULAR IUSACELL","525584394",2,2,0.0058,0.0116,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","525584395",3,3,0.0058,0.0174,"EUR","10/06/19 10/13/19"
"MEXICO CELLULAR IUSACELL","525584396",4,5,0.0058,0.02899,"EUR","10/07/19 10/10/19"
"MEXICO CELLULAR IUSACELL","525584397",6,6,0.0058,0.0348,"EUR","10/03/19 10/12/19"
"MEXICO CELLULAR IUSACELL","525584398",3,3,0.0058,0.0174,"EUR","10/06/19 10/07/19"
"MEXICO CELLULAR IUSACELL","525584399",4,4,0.0058,0.02321,"EUR","10/03/19 10/07/19"
"MEXICO CELLULAR IUSACELL","52558440",21,21,0.0058,0.12181,"EUR","10/05/19 10/15/19"
"MEXICO CELLULAR IUSACELL","525584412",2,2,0.0058,0.0116,"EUR","10/02/19 10/06/19"
"MEXICO CELLULAR IUSACELL","525584413",2,2,0.0058,0.0116,"EUR","10/06/19 10/08/19"
"MEXICO CELLULAR IUSACELL","52558442",22,22,0.0058,0.12763,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52558443",27,28,0.0058,0.16241,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558444",22,22,0.0058,0.12762,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558445",19,19,0.0058,0.11019,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52558446",29,29,0.0058,0.16818,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52558447",18,18,0.0058,0.10441,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558448",16,19,0.0058,0.11021,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52558449",39,59,0.0058,0.34221,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255845",261,291,0.0058,1.68773,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","525584600",2,2,0.0058,0.0116,"EUR","10/15/19 10/15/19"
"MEXICO CELLULAR IUSACELL","525584602",1,1,0.0058,0.0058,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR IUSACELL","525584603",2,2,0.0058,0.0116,"EUR","10/06/19 10/10/19"
"MEXICO CELLULAR IUSACELL","525584604",6,6,0.0058,0.03479,"EUR","10/08/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558467",11,11,0.0058,0.06382,"EUR","10/02/19 10/11/19"
"MEXICO CELLULAR IUSACELL","52558468",26,26,0.0058,0.1508,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558469",30,34,0.0058,0.19717,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR IUSACELL","5255847",257,279,0.0058,1.61818,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558480",33,33,0.0058,0.19142,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558481",11,11,0.0058,0.06381,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558482",14,14,0.0058,0.08122,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52558483",19,20,0.0058,0.11599,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558484",19,19,0.0058,0.11021,"EUR","10/03/19 10/13/19"
"MEXICO CELLULAR IUSACELL","52558485",26,35,0.0058,0.20301,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558486",22,22,0.0058,0.12757,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558487",37,38,0.0058,0.22036,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558489",19,19,0.0058,0.11019,"EUR","10/03/19 10/13/19"
"MEXICO CELLULAR IUSACELL","52558490",13,13,0.0058,0.07542,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52558491",24,37,0.0058,0.2146,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558492",13,13,0.0058,0.07541,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558493",11,14,0.0058,0.08122,"EUR","10/02/19 10/12/19"
"MEXICO CELLULAR IUSACELL","52558495",10,10,0.0058,0.05799,"EUR","10/04/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52558496",19,19,0.0058,0.11022,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR IUSACELL","52558497",21,23,0.0058,0.13345,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR IUSACELL","52558498",6,7,0.0058,0.0406,"EUR","10/02/19 10/14/19"
